logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B
JMY	0.407615701497414	0.128873065563633	0.686358337431194	4.88576886616418	2.88934033533503	0.00443053182769848	0.0088186286219284	-3.49035568209782
RGS4	0.84891820781259	0.268238880639542	1.42959753498564	3.14412227248405	2.88855526995012	0.00444101579038961	0.00883845102856801	-3.22251952378918
CASP1	-0.635192363761327	-1.06978025928855	-0.200604468234105	3.96195988885593	-2.88787798980394	0.004450078599761	0.00885544072228123	-3.35624727003285
ZFAND5	-0.256786049558934	-0.432478998137198	-0.0810931009806698	7.34139870359035	-2.88780785127632	0.00445101810276566	0.00885626332433267	-3.61838875778763
ERICH1	-0.349964945823189	-0.589434298277681	-0.110495593368696	3.11544810622037	-2.88752533815662	0.00445480419409968	0.00886274896575818	-3.20192396806351
RTEL1	0.40228060823703	0.126975010647603	0.677586205826457	4.29197174089745	2.88712278802747	0.0044602040499014	0.00887244324887618	-3.40936931070792
SPSB4	-1.04854604181569	-1.76615004623513	-0.330942037396252	-1.09800350467179	-2.88704697178103	0.00446122172822427	0.00887341904185267	-2.68211834946604
HDDC3	0.36232669221948	0.114171613212422	0.610481771226538	3.78227148017266	2.88488402673769	0.00449034450854881	0.00893028935638022	-3.32761959467042
FAM5B	1.87555309481851	0.59077185679368	3.16033433284334	-0.541403494169811	2.88437269325238	0.00449725468862455	0.00894297556687739	-2.72935845022351
ZDHHC13	-0.3923840636221	-0.661207530349321	-0.123560596894879	4.64696701950877	-2.88400083181547	0.00450228614795978	0.00895192330836369	-3.47621900045195
H2AFY2	-0.850064891491114	-1.43264458589755	-0.267485197084675	4.44892472506695	-2.88302185479927	0.00451555680432974	0.00897724904774803	-3.44623135128947
ZNF833	0.443668344806159	0.139599830940131	0.747736858672187	0.416607047220397	2.88295716798916	0.00451643493448493	0.00897793448892121	-2.82350139553301
SPRYD4	0.345269121656364	0.108629614050627	0.581908629262101	3.94300312393721	2.88284760600943	0.00451792260615949	0.00897983129407045	-3.36351928588613
DHRSX	0.341461117424199	0.107426987218354	0.575495247630044	4.53686613645827	2.88279166921523	0.00451868230879417	0.00898028090955516	-3.45643257438557
HHIP	0.907286515928543	0.285400291829689	1.5291727400274	-3.85564790674164	2.88260222913011	0.00452125604766194	0.00898433514936766	-2.47703096668704
RACGAP1P	-0.644490335297068	-1.08625398662388	-0.202726683970257	-2.92412266720222	-2.88255517188003	0.00452189557685014	0.00898454535471181	-2.54506771868873
C19orf62	-0.271846438030281	-0.458186574364377	-0.0855063016961837	5.92115837423926	-2.88249416061999	0.00452272487052746	0.00898513250862608	-3.60164741504724
FRMD4B	0.489316295962011	0.153826161895776	0.824806430028246	4.40092808041374	2.88178200137396	0.0045324151702222	0.00900332128396864	-3.44450869126653
EPHA1	-0.401496250061639	-0.676800427400444	-0.126192072722833	3.9969159060592	-2.88150840257893	0.00453614305730114	0.00900966325469618	-3.38458798143384
FNDC5	0.631208510077348	0.198363967566306	1.06405305258839	0.315086285432721	2.88132400573508	0.00453865711623555	0.00901359311439275	-2.81849502917502
KIAA1797	0.337493741261857	0.105981292130844	0.569006190392871	5.43142284758308	2.88033215162234	0.00455220189687856	0.00903942603871143	-3.57064342712152
C15orf29	-0.242750756649866	-0.409282623103954	-0.0762188901957789	4.15182196765783	-2.8801455848105	0.00455475378547251	0.00904275176956788	-3.41457818725476
RAPH1	0.362099993226152	0.113687935843514	0.610512050608789	6.3089984796359	2.8800965249984	0.00455542505015661	0.00904275176956788	-3.62312149071558
LTB4R2	0.508894325924472	0.159776149092392	0.858012502756553	1.12918445391541	2.88009190072127	0.00455548832685413	0.00904275176956788	-2.91110580316846
CLINT1	0.250779844596399	0.0787228129195266	0.422836876273271	6.52660110251801	2.87986016723759	0.0045586603020338	0.00904798123619088	-3.63156451614924
ARMC5	0.386600369394494	0.121319278229704	0.651881460559285	3.93575910354395	2.87943425981997	0.00456449540586077	0.00905849459642234	-3.37074872594102
NEURL4	0.289736628179322	0.0908615422961734	0.488611714062471	4.49484083613075	2.87855293098706	0.00457659167031582	0.00908142963414196	-3.46366024879519
GABRB2	1.01849460727129	0.319364932424503	1.71762428211807	-0.415514694711339	2.87840695724005	0.00457859799257038	0.00908433993504682	-2.75559300332258
NDUFB2	-0.34242119683306	-0.577488943112273	-0.107353450553847	6.03991436102314	-2.87818559698579	0.00458164199261226	0.00908930815104799	-3.61978790093606
CAMK1D	-0.623702190442942	-1.05187796517497	-0.195526415710915	2.20502803845094	-2.87810328576496	0.00458277435423435	0.00909048323177313	-3.07457952285721
ZNF596	0.454755841877053	0.142510046116373	0.767001637637734	1.8149124644435	2.87761630424745	0.00458947903463081	0.00910271009661133	-3.01738596592846
HIST1H2BJ	-0.935756978795893	-1.57838257545315	-0.293131382138632	1.03401699914609	-2.87710858442801	0.00459647878898965	0.00911551925719402	-2.91769929982194
WDR85	-0.315913249595247	-0.532875200543676	-0.098951298646819	3.87345747348955	-2.87697085047338	0.00459837936159806	0.00911821413520793	-3.37032883685615
PSTPIP2	-0.53934424999803	-0.909811669914144	-0.168876830081916	4.34943474203002	-2.87651889076717	0.0046046209439882	0.00912951523558932	-3.45531029909464
TSNARE1	-0.465968453697262	-0.786058424472692	-0.145878482921832	3.39038931635968	-2.87630970812985	0.00460751238726023	0.00913417218404798	-3.27864622179489
SLC37A4	-0.351562165934907	-0.593105239961996	-0.110019091907818	4.68825585342634	-2.87580040507827	0.00461455921331066	0.00914706491258341	-3.50262520985527
ZNF70	0.315446645682278	0.0986983784629378	0.532194912901619	2.79776845343725	2.87555366915638	0.0046179766475416	0.00915276120429386	-3.17946417881938
CSE1L	-0.404044626793343	-0.681731305243254	-0.126357948343433	7.46857676304153	-2.87491817301914	0.00462678929519728	0.00916914812880336	-3.65287850755404
RPL23AP82	-0.390701556556556	-0.659256176618526	-0.122146936494587	2.27653610146683	-2.87450925668803	0.00463246801088295	0.00917932125099384	-3.09037404221343
GP5	0.845028110564142	0.264014941238434	1.42604127988985	-3.30712855666828	2.87366658663687	0.00464419047175635	0.00920146636194382	-2.54343294494534
MEX3B	-0.52130188356087	-0.879811781562621	-0.162791985559119	2.07357851911241	-2.87302458160137	0.00465313966275398	0.00921811226822852	-3.07515684948976
ZNF321	0.542469126346915	0.16937573607375	0.915562516620081	1.7034951418981	2.87282167750848	0.00465597131013051	0.00922263651017027	-3.00866439268159
SAP18	0.326927023178756	0.102061419046555	0.551792627310957	7.07431300003596	2.8726253471031	0.00465871271771038	0.00922698095978572	-3.65962917400711
ANKRD54	-0.309008197931246	-0.521554312099927	-0.0964620837625651	4.45130187741484	-2.87255286559676	0.0046597251670021	0.00922790043954664	-3.47525204589501
ABCG4	-0.661823659585489	-1.11707890359124	-0.206568415579735	-2.96269189773732	-2.87235774921938	0.00466245162679546	0.00923221364943513	-2.56761904226368
ARHGEF1	-0.359149737585767	-0.606210791359609	-0.112088683811925	6.07674016021276	-2.87225148201393	0.00466393716571301	0.00923406896147343	-3.6377374326401
CBR3	-0.633578319937635	-1.06943882455247	-0.197717815322806	3.53723493345659	-2.87212930914408	0.00466564558917512	0.00923636507145534	-3.32259473277402
MXD4	0.38823074890069	0.121131886119581	0.655329611681799	6.10808026883486	2.87189851417987	0.00466887450836705	0.00924167034329052	-3.63750430795206
MXD3	-0.466466391817665	-0.787499963258048	-0.145432820377283	3.13100061948861	-2.87092010668599	0.00468258554763758	0.00926772046130317	-3.24303202317992
HSPB6	0.960481264730016	0.299439317478399	1.62152321198163	3.01891833075816	2.87085380441992	0.00468351601362686	0.00926847226162484	-3.23686251152527
MED25	0.331186987311886	0.103213977017068	0.559159997606704	5.7378790811295	2.87039079609824	0.00469001844645287	0.00928024926638546	-3.62104011407138
KRT31	1.87395936280156	0.583805214938389	3.16411351066474	-3.41001597164588	2.86991982360846	0.00469664119461445	0.00929226154548015	-2.53974482939117
GDI1	0.319152927685773	0.0993988030121423	0.538907052359403	7.44595521415748	2.86954470847474	0.00470192212620308	0.00930161654135345	-3.66811263319627
CCDC94	0.361086830158243	0.112450549790049	0.609723110526437	3.96557447807317	2.86944792092939	0.00470328559775532	0.0093032205014119	-3.39973878247417
METTL8	-0.286766634431691	-0.484254360141366	-0.0892789087220162	4.4267260742952	-2.86906051835559	0.00470874665936336	0.00931292827130342	-3.48688529474473
PRKCSH	-0.328403554351409	-0.554579254195018	-0.1022278545078	7.98206924816624	-2.86888476551429	0.00471122608907157	0.00931673740100348	-3.66525464633179
HAUS3	0.279966919678782	0.0871178620000671	0.472815977357497	4.46246810168222	2.86840450632687	0.00471800742437089	0.009329051917589	-3.49129455548454
PMF1	-0.332470541182385	-0.561504787684341	-0.103436294680429	5.55781178741634	-2.86816375395068	0.00472141024273382	0.00933419421562427	-3.61630091431564
C9orf163	0.541323142685285	0.168410475704215	0.914235809666355	-0.61589807060244	2.86814205216171	0.00472171708822198	0.00933419421562427	-2.76571039808758
KCNIP3	-0.719667825697276	-1.21546877961625	-0.223866871778302	2.13426467680326	-2.86797873740026	0.00472402680982969	0.00933766360848558	-3.08747961594403
MDN1	-0.456934949695603	-0.771741659175434	-0.142128240215771	5.53239368000048	-2.86788409623266	0.00472536576990104	0.00933921357341132	-3.6125361514859
ANO7	-0.75712442076649	-1.27881230834448	-0.235436533188498	0.0297982846629462	-2.86752821034341	0.00473040386222188	0.00934763039157924	-2.83209770689908
TNFAIP8L1	0.419669046651743	0.130498551321581	0.708839541981906	3.03354242341944	2.86750482682644	0.00473073506242877	0.00934763039157924	-3.24156865284282
EVC	0.589092659229124	0.183160438043183	0.995024880415065	4.83044455968054	2.86735380388836	0.00473287463659298	0.0093507604175786	-3.54036475913822
CEP63	0.213189391719583	0.0662766434560828	0.360102139983083	5.04810445293729	2.86719549484929	0.00473511838412971	0.00935409550053462	-3.56907076589055
ZNF318	-0.341570190189735	-0.576970309206337	-0.106170071173133	5.54325673568836	-2.86697880076063	0.00473819121181973	0.00935906743353222	-3.61815014426718
BMP8A	0.618062845358717	0.192074206279169	1.04405148443827	3.64744829040734	2.86672357728406	0.00474181274283058	0.00936512189370728	-3.35970698699193
MLC1	-1.47273167549754	-2.48789173967501	-0.457571611320072	-1.78143855110038	-2.86642314174409	0.00474607905939696	0.00937244824106393	-2.68680294061799
TBX6	0.631864319551547	0.196297657107226	1.06743098199587	0.640515072240283	2.86629177944433	0.00474794556400306	0.00937503433183149	-2.89005345489022
ZYX	-0.383099920365276	-0.647191063047812	-0.11900877768274	7.35783144515725	-2.86621935382648	0.00474897493424361	0.00937596704997921	-3.67823962337153
CD93	0.496606954580765	0.153895505947694	0.839318403213837	6.45291943796617	2.86309252216293	0.00479361094433473	0.00946298264641568	-3.67193409116114
CNIH4	-0.4683699670103	-0.791659541840624	-0.145080392179977	5.75427878823437	-2.86252005089649	0.00480182446876677	0.00947808528174849	-3.64607744683838
AZI1	-0.520574139793685	-0.879917137158785	-0.161231142428585	3.95809977955935	-2.86236229426355	0.00480409013957211	0.00948144557620088	-3.42251150924515
SLC7A11	-0.899710935916111	-1.52078625635423	-0.278635615477988	2.71872007907854	-2.86226556290668	0.00480547986010178	0.00948278602616195	-3.20138988994253
TMEM91	0.574890746805135	0.178036542501946	0.971744951108324	1.90100263140992	2.86223660159067	0.00480589601314012	0.00948278602616195	-3.0641611779719
POU5F1B	-0.804601686871715	-1.36009463289662	-0.249108740846808	-0.948347529671299	-2.86189429270853	0.00481081723856329	0.00949138379942989	-2.75646652691804
WDR17	1.39813409405551	0.432395012213458	2.36387317589756	-0.580858941942043	2.86048857536193	0.00483107494932676	0.00953023375389868	-2.82431718413882
SOX4	-0.406446053249274	-0.68723061052351	-0.125661495975038	7.62596770408211	-2.86009784242637	0.00483671960748085	0.00954025089673368	-3.69210201512726
ZNF778	-0.402849354404784	-0.681225597887702	-0.124473110921865	1.92754947341657	-2.85931300908891	0.00484807578554583	0.00956153013451586	-3.08181015400373
C1orf124	-0.274425177206069	-0.464130540509415	-0.0847198139027237	3.90446173195585	-2.85821926537387	0.00486394239221904	0.0095907551657167	-3.43165622695766
KIAA2018	0.334815266693639	0.103362774265617	0.56626775912166	5.30112464361792	2.8582129905366	0.0048640335560936	0.0095907551657167	-3.61923676875607
MPP5	0.369194177592203	0.113924862562812	0.624463492621595	5.37369365283655	2.85763942222509	0.00487237323087827	0.00960607385750455	-3.62704637500605
TMEM223	-0.358271449924025	-0.606010474631427	-0.110532425216624	3.95493641248005	-2.85738641738112	0.00487605606831568	0.00961220890010045	-3.43377673958075
HEATR5B	0.289992232466934	0.0894155475869182	0.490568917346949	5.76557585503893	2.85665053352975	0.00488678234306119	0.00963222566519309	-3.65951182851792
ZFAND3	0.213813339369144	0.0659157415196572	0.361710937218632	6.57725753643909	2.85643847629229	0.0048898772971688	0.00963719758145913	-3.69681376238425
ZNF18	0.317251019958378	0.0977785084086848	0.536723531508071	3.46641383193853	2.85610448802263	0.0048947554539861	0.00964568234101476	-3.35052234915844
HSD17B11	0.489527313942745	0.150868334914726	0.828186292970763	4.13401288201503	2.8560481992286	0.00489557803298612	0.00964617406405892	-3.47328518023196
LGALS7	-1.5665173427723	-2.65041759236727	-0.482617093177333	-2.64848974940575	-2.85559813196952	0.00490215965578236	0.00965801187801785	-2.64931868959112
VBP1	-0.272437505968951	-0.460944902665884	-0.0839301092720181	5.74580256083039	-2.85554953510441	0.00490287080230463	0.00965808091650656	-3.66475378131821
ZNF234	0.320943824031773	0.0988709967368976	0.543016651326648	3.39856386429718	2.85551732419456	0.00490334221543784	0.00965808091650656	-3.34227313320111
L2HGDH	0.327874169135515	0.100998465051772	0.554749873219258	3.69134532525642	2.85542272200212	0.00490472697692739	0.00965967815638456	-3.3973607687433
TMEM109	-0.277961235513416	-0.470379489455662	-0.0855429815711705	7.04702268114155	-2.85423128565358	0.00492219751195749	0.00969295165170571	-3.71065535026385
CLUL1	0.990420275889944	0.304731328775558	1.67610922300433	1.31089366143812	2.85393167683843	0.00492659973851234	0.00970048583441084	-3.01166371720925
C3orf17	-0.196914922536715	-0.333307599461398	-0.0605222456120318	5.60312077056417	-2.85258618071791	0.0049464138229843	0.00973801606784084	-3.66307428493078
HSPB7	0.941818683124085	0.289463842830259	1.59417352341791	0.86911298637228	2.85255883423489	0.00494681728723977	0.00973801606784084	-2.95264541906249
DNM3	-0.669813201628671	-1.13380618240854	-0.205820220848803	1.79448780996338	-2.85228876009166	0.00495080351900122	0.00974472353079368	-3.0911078682094
TMEM64	-0.859659903176996	-1.45543273634453	-0.263887070009459	4.54464160433971	-2.85099970888386	0.00496987006800862	0.00978025587873541	-3.55782151571219
NIN	0.345968914051157	0.106200140462176	0.585737687640139	6.04911738511245	2.85098974203657	0.0049700177500566	0.00978025587873541	-3.69103597591178
PMP22	0.538360672911252	0.165134674073048	0.911586671749456	7.13523312584992	2.85005103271448	0.00498394489316334	0.00980651600077363	-3.72081108660273
EIF3I	-0.243595225355974	-0.41247664711398	-0.0747138035979678	7.66015895417452	-2.84995559444374	0.00498536285553413	0.00980815953099649	-3.72006130430909
EGR4	-1.20800200565489	-2.04568055509496	-0.370323456214823	-3.65655460613127	-2.84932152541313	0.00499479281712102	0.00982556357258363	-2.58324273019205
MECR	-0.294085801154136	-0.498043816275516	-0.0901277860327558	4.22446253933844	-2.84894770904213	0.00500035989528248	0.00983536551966463	-3.50706016401334
RARB	-0.621747057092379	-1.05300781709808	-0.190486297086675	2.4106304881478	-2.84855751439314	0.00500617693157044	0.0098456567693802	-3.19760388145632
BST2	0.815993446354902	0.24998274578998	1.38200414691982	7.21648198511723	2.84848034588707	0.00500732809419586	0.00984677030485969	-3.72312362504565
WDFY2	-0.359793715379184	-0.609443240879352	-0.110144189879015	3.44420962242093	-2.84756749216347	0.00502096396149686	0.00987243153415216	-3.37369229766976
WWC3	0.377951648111323	0.11562442528593	0.640278870936716	6.23646549769315	2.84671559248475	0.00503371989882052	0.00989635681579605	-3.71206068581959
UBXN2B	0.345064495016465	0.105533886393014	0.584595103639916	5.69742741288557	2.84636411580886	0.00503899135954564	0.00990556365236853	-3.68364450347749
THAP5	0.270751441366545	0.0827978185143418	0.458705064218748	4.98942352494872	2.84623840397933	0.0050408780139307	0.00990811532093595	-3.61999075358331
LOC220930	-0.392480208935015	-0.6649697061121	-0.119990711757931	1.92161134493041	-2.84589709764989	0.00504600351444638	0.00991703177567728	-3.11903041621614
C5orf56	0.538749451031358	0.164629599633086	0.91286930242963	1.6603314812034	2.84529490159336	0.00505505848103667	0.00993366792100049	-3.07689149294214
INO80C	-0.35691386685349	-0.604794815678466	-0.109032918028514	3.38380856926745	-2.84492924613555	0.00506056392368168	0.00994332584654299	-3.36658376335495
FKBP11	-0.488667002101757	-0.828064461503029	-0.149269542700486	4.57080264401024	-2.84482545217583	0.00506212768081828	0.00994523754099137	-3.56955731224913
RNASET2	-0.454149082127806	-0.769583426399617	-0.138714737855995	5.94966062761893	-2.84472743857266	0.00506360475624848	0.00994697851113674	-3.70707194524914
PCDHGA12	0.84477161554024	0.257999426535959	1.43154380454452	1.23031458943976	2.84459858512169	0.00506554719016887	0.00994963312160006	-3.02185371182847
YLPM1	0.276343060530267	0.0843860988036148	0.468300022256919	6.35062970156641	2.84443421481801	0.00506802601928349	0.00995334056499814	-3.72243763157892
C3orf47	0.524285072628442	0.160080756368052	0.888489388888832	0.733012121509592	2.8442882193851	0.00507022867001511	0.00995650480662206	-2.95827897773978
NELF	-0.392163782015493	-0.664597093616762	-0.119730470414225	5.38263742783382	-2.84418912087237	0.00507172427918386	0.00995828004100104	-3.66671160870031
FREM1	1.15460116597726	0.352413011463829	1.95678932049069	0.50468039490864	2.84385170001273	0.00507681970488783	0.00996712224077174	-2.96892468420518
LOC341056	-0.405316481249049	-0.686985006770809	-0.12364795572729	-0.645008707705263	-2.84319823941156	0.00508670097011891	0.00998535713469524	-2.832259469554
NSMAF	-0.380611747621449	-0.6452696959158	-0.115953799327099	5.16398306236028	-2.84150513692566	0.00511238485191567	0.0100346052019935	-3.65453945505102
RRBP1	-0.422629875451421	-0.716599463987829	-0.128660286915013	8.10216827400684	-2.84059283656344	0.00512627321498434	0.0100606922033148	-3.74047232801325
TUFT1	0.385957647535055	0.117473403356676	0.654441891713435	5.83438285966636	2.8403512125594	0.00512995733105204	0.010066748863791	-3.70904917821617
CYTSA	0.33344079848815	0.101455991341611	0.565425605634689	6.33589946802415	2.83994802500425	0.0051361102379782	0.0100776481683048	-3.73196746783596
ADNP	0.301251906750398	0.0916540552527936	0.510849758248002	7.51967169396814	2.8398419878837	0.00513772955243749	0.0100796505310233	-3.7470786827064
SLC47A1	0.85064279315348	0.25868336629522	1.44260222001174	0.98808388647004	2.83926862988712	0.0051464934939928	0.0100956677525208	-3.00371781601752
ZNF771	0.454609972949263	0.138192131819787	0.771027814078739	1.59740952712299	2.83876337796471	0.00515422772222165	0.0101096615297316	-3.08152294346671
Entrezid:390284	0.449460351771876	0.136509613275453	0.7624110902683	-1.76852164883995	2.83770081440229	0.00517052771647739	0.0101404512468209	-2.75271440230934
SGMS1	0.379487492791939	0.115100673843351	0.643874311740527	4.98733111590949	2.83601723364096	0.00519645061587018	0.0101901040560278	-3.64744566117511
LOC646471	0.556468390140271	0.168774129168857	0.944162651111685	1.2097293289275	2.83597452617292	0.00519710974296393	0.0101902094703916	-3.0473093390441
IL17RD	-0.711038065791773	-1.20645611233521	-0.215620019248336	4.62740985727647	-2.83577798869302	0.00520014399406825	0.0101949713314874	-3.60783822811616
ELP3	0.318279587425502	0.0965139933801732	0.54004518147083	5.2024766235361	2.83573612938031	0.00520079044938577	0.0101950513141389	-3.66996023371453
LAYN	0.548547565932701	0.166320345926048	0.930774785939355	2.52817078079496	2.83559289016849	0.00520300312252362	0.0101982011599255	-3.23631771477974
PLIN4	1.48507047832612	0.450166808852575	2.51997414779966	3.72886629321361	2.83529554970421	0.00520759900174489	0.0102060209566156	-3.45454340140386
HSF4	0.650561089940727	0.197167822082077	1.10395435779938	1.76470461603541	2.83507280097804	0.00521104437136882	0.0102115843892027	-3.1164114668311
LOC100128822	-0.436823530646191	-0.741320443228328	-0.132326618064054	2.17102378809115	-2.83448608588326	0.00522012935398139	0.0102281966494667	-3.18870153319793
PLCH2	0.837723331628987	0.253751730308565	1.42169493294941	1.78976752026144	2.83439309727615	0.00522157056100082	0.0102298297548099	-3.13340118326228
ZKSCAN3	0.343035093401205	0.103874708709577	0.582195478092834	2.10086921079671	2.83400431187507	0.00522760018128202	0.0102404508147935	-3.17423652403687
TNNT3	1.50964859766288	0.457091027696177	2.56220616762958	-2.76501321869559	2.83387837449178	0.00522955468900584	0.0102430875122219	-2.69688021752082
ENPP3	1.06477501964292	0.322376617699385	1.80717342158645	-0.487516459762636	2.83381845041546	0.00523048492551118	0.0102437175975718	-2.86982109672648
FUT11	0.389139958960333	0.117805249486377	0.660474668434288	3.35504552676962	2.83368567138453	0.00523254667004792	0.0102465632965236	-3.393975559923
PPP1R9B	0.338908849957128	0.102584891910915	0.57523280800334	6.32146029285176	2.83352048150779	0.00523511271353757	0.0102503957551446	-3.75090319773264
KDM5A	-0.31034657417074	-0.526838347473892	-0.0938548008675884	6.59442484951104	-2.83241415495003	0.00525232789879267	0.010282907131935	-3.76257838395847
ANKZF1	-0.289219430486503	-0.490976786311398	-0.0874620746616087	4.84914054567386	-2.83236544460364	0.00525308705029731	0.0102831973854698	-3.64205564446223
PFAS	0.315057210462007	0.095236517981206	0.534877902942809	4.58204524221224	2.83186176603238	0.00526094276017036	0.0102973778467381	-3.6037272768154
HES1	0.443061290544577	0.13391955693194	0.752203024157214	5.8767546704014	2.83176603454926	0.00526243706437813	0.010299105116228	-3.73470023334348
ESYT1	0.304173116971667	0.0919187944622962	0.516427439481037	7.27807663956806	2.83149293973629	0.00526670201934458	0.010306253788843	-3.77150665938106
SEMA4F	-0.338938799797926	-0.575480043117423	-0.102397556478429	3.84962842426012	-2.8311677997966	0.00527178388146233	0.0103149991952407	-3.49243880248199
C8orf40	-0.45313084291365	-0.769402133214583	-0.136859552612717	5.08780469117876	-2.83083822834971	0.00527693957198949	0.0103238870078218	-3.67578337488503
EPB41L3	0.65459942074989	0.197600673481849	1.11159816801793	4.90961055600095	2.83016532225699	0.00528748054584216	0.0103433073827032	-3.64696703916746
GNAI2	0.273902520969896	0.0826109769214388	0.465194065018354	8.28309126637954	2.82912056097499	0.00530388464408354	0.0103741912867602	-3.768270163906
WFDC2	1.40921386083644	0.424948701102928	2.39347902056996	5.3102315538019	2.82888955304631	0.00530751802769954	0.0103800918973238	-3.67315643083325
TAF2	-0.421767141887997	-0.716380969041894	-0.1271533147341	5.62017688512681	-2.82859529774198	0.00531214947886188	0.0103879428645077	-3.72845462185618
PELP1	-0.293789778273887	-0.499060636303551	-0.0885189202442239	6.26456343066797	-2.82787743189411	0.00532346384797083	0.0104088589793115	-3.76547821985825
MAN2C1	0.323243290556552	0.0973448485959636	0.54914173251714	5.08572662563643	2.82727128152092	0.00533303456749494	0.0104263613094823	-3.68014314381353
IER3	0.694169552730397	0.209025540695765	1.17931356476503	6.67714768386523	2.82713198318939	0.00533523621396095	0.0104294543246551	-3.77377265081505
C15orf37	-0.419230866895067	-0.712236091820695	-0.12622564196944	1.1374786551932	-2.8270213249654	0.00533698578688094	0.0104316629993691	-3.05797498062219
PLEKHB2	0.320482340314828	0.0964683340830616	0.544496346546594	7.15342756158444	2.82670266670006	0.00534202688880467	0.0104403040310286	-3.78280413676705
UTS2	-1.19928355649433	-2.03769172119263	-0.360875391796021	-4.2904184218416	-2.82629557331448	0.00534847333236269	0.0104516892969191	-2.60411890258809
RNF25	0.271437604181556	0.0816497799046084	0.461225428458503	4.36876767444406	2.82587446119587	0.0053551492316345	0.0104630977067297	-3.58920302604357
LOC645676	-0.345935717484417	-0.587814439582665	-0.10405699538617	0.851332731127902	-2.82584890897377	0.00535555455600208	0.0104630977067297	-3.02339375628197
C1orf97	0.466387590421752	0.140267614066527	0.792507566776977	3.16230750478618	2.82566571580311	0.00535846129322497	0.010467561674464	-3.37384779764825
BCL9	0.364355106928466	0.109547171979471	0.619163041877461	6.06374272888997	2.82529051278153	0.00536441915420017	0.0104779841752903	-3.76249052010248
PI15	-1.46616855219128	-2.49167629333956	-0.440660811042997	3.13355090617916	-2.82485496687423	0.00537134277830141	0.0104902904034282	-3.39147225662836
SBDS	-0.234077595280016	-0.397834491338327	-0.0703206992217064	6.48241958094966	-2.82430404191548	0.00538011219047156	0.0105061982021123	-3.78277420045546
MSI1	-1.38987782952403	-2.36258003643417	-0.417175622613892	1.05630166676561	-2.82324081797094	0.00539707310397303	0.0105380966893838	-3.06572874066021
FBXO48	-0.387800392902824	-0.6592182347308	-0.116382551074848	0.525683073186853	-2.82306612023308	0.005399864601584	0.0105423243839554	-3.0032727899669
MCTP1	0.702280247423687	0.210620029489105	1.19394046535827	2.27626005113662	2.82225715248518	0.00541280828074409	0.0105663692206616	-3.24705213893554
GPX4	0.412404433955798	0.123621371766946	0.70118749614465	7.30883400601054	2.82164781970411	0.00542257642540543	0.0105842102236607	-3.79839352059824
ZNF577	0.639903010459816	0.191662454286138	1.08814356663349	2.93524883247711	2.82068249417045	0.00543808435552726	0.0106132491543873	-3.34845250651201
FOSB	1.11378598702931	0.333576409706756	1.89399556435187	4.18422796916337	2.820601098117	0.00543939382785553	0.0106145741136439	-3.57161742963621
SNRPE	-0.357401359637216	-0.607803117792268	-0.106999601482165	5.97098455463813	-2.82013581909869	0.00544688460031848	0.0106279597168379	-3.77435121659259
PPIL5	-0.326442364086762	-0.555243494102975	-0.0976412340705481	3.5509808191792	-2.81902902544151	0.00546474126620466	0.0106615658013471	-3.4681390060214
TDRD3	0.295220016198138	0.0882845932498357	0.502155439146439	4.40365197960394	2.81878634452835	0.0054686637317463	0.0106679819905534	-3.61577301500663
C9orf80	0.289313363122148	0.0864961865101662	0.49213053973413	3.83486873975977	2.81848001236949	0.00547361866078161	0.0106764105349869	-3.52441479750983
SLC8A2	1.43893019457705	0.43016081393943	2.44769957521467	-1.97433780948279	2.81837665325472	0.00547529141981832	0.0106784359251306	-2.78323230511382
ABCC9	0.663171631692726	0.198241876483615	1.12810138690184	3.2153531522646	2.8183167177264	0.00547626162703818	0.010679090821123	-3.41258829560152
CKAP5	-0.332922900433398	-0.566346353811128	-0.0994994470556684	7.514650575764	-2.81806092331622	0.00548040406470452	0.0106856585829028	-3.80678718117443
HS3ST4	-1.43324488189722	-2.43815882169471	-0.428330942099723	-4.18561596626757	-2.81801127979915	0.00548120834271804	0.0106856585829028	-2.65561791277033
HEXB	0.243685348620619	0.0728251184773496	0.414545578763888	6.99166853740327	2.81799118056046	0.00548153400245741	0.0106856585829028	-3.80777427548404
IFT81	0.367895113920358	0.109921674061227	0.625868553779489	4.17713986490068	2.81773549921551	0.00548567824227309	0.0106905701893801	-3.5819103925091
C17orf89	-0.465987381172805	-0.792745630158356	-0.139229132187255	3.82294417556363	-2.81772622692332	0.00548582858691738	0.0106905701893801	-3.51967737426983
HIST1H1C	0.89639857727239	0.267826911105282	1.5249702434395	5.48758409889616	2.81771819341614	0.00548595884844446	0.0106905701893801	-3.73711811156169
ANKRD13B	-0.58627818585958	-0.997434893375636	-0.175121478343525	3.1277008896212	-2.81739379575681	0.00549122124046807	0.0106995864267622	-3.39153695708785
RSRC2	0.179316455747494	0.0535436092345367	0.305089302260451	6.29325746831061	2.81698448108923	0.00549786772558581	0.0107112971556465	-3.7949138113478
PRPF40B	0.404805546788428	0.120818572899628	0.688792520677227	4.14526162135694	2.81643175917785	0.005506854506623	0.0107275641603964	-3.57845787341478
SNRPF	-0.427278532590631	-0.727035963416762	-0.127521101764499	5.47400281758903	-2.81638688854763	0.00550758465163935	0.010727745017478	-3.74877241728154
